"a ~ 好 粗 啊 ~ ,"
"这块 肉 不错 ,"
"是 洋葱 我加 了 洋葱 ,"
"合   理   发   配 ,"
"发生 了 什么 ,"
"183 的 视角 ！ ,"
"狗屁 ！ ,"
"火 之 高兴 ,"
"某种意义 上 来说 他 平衡 掌握 的 不错 ,"
"哈哈哈哈 ,"
"好 甜 呜呜 ,"
"真实 ,"
"牙膏 碱性 ， 可以 中 和 被 咬 地方 ,"
"我 也 姐 也 是 这样 的 ,"
"错失 良鸡 ,"
"ig 牛 逼 ,"
"王思聪 ： 你 死 了 ,"
"咩 哈哈 ,"
"果冻 布丁 喜之郎 ， 咿呀 咿儿 哟 ,"
"人民 匕 ? ,"
"忠实 免费 玩家 ,"
"叫 他们 玩玩 得 了 ′ ? ` ,"
"！ 笑 抽 了 ,"
"卧槽 这是 The   Most   Evolved ,"
"你 大爷 永远都是 你 大爷 ,"
"spg ？ ,"
"有些 人 哪里 来 的 优越感 ？ 我 不 看 动漫 不 了解 就要 退站 ？ 瞅 你们 那 样子 吧 ,"
"： 〉 ,"
"同学 有 一个 一模一样 的 储钱 罐 ,"
"已经 满 了 ,"
"l ,"
"七匹狼 ,"
"空降 成功 ,"
"硬核 ,"
"2 万 4 了 （ 滑稽 ） ,"
"周围 枪声 baobao 不断 ,"
"在 日本   你 没有 关系 没 办法 的 ,"
"哈哈哈 哈哈哈 ,"
"罗琬元 你 个 智障女 人 嘿嘿嘿 ,"
"是 我 ,"
"螃蟹 : 我 去世 了 ,"
"想 吃 ,"
"简单 ,"
"是不是 黑 了 系统 ,"
"不好意思 2.89   前 两个 星期 体育课 刚测   要是 体育 生 轻轻松松 3 米 真的 ,"
"师傅 好 ,"
"逝者 安息 ,"
"您 的 手 也 太 好看 了 吧 ,"
"这是 为什么 ,"
"还 以为 是 恐龙 来 了 。 。 。 。 。 。 。 ,"
"无意 冒犯 ,"
"我 室友 5 秒 。 就 五秒 ,"
"这 都 是 朕 的 江山 ,"
"哈哈哈 哈哈 ,"
"啊啊啊 啊啊啊 ,"
"挤 黑头 … … ,"
"摩托艇 我 经常 玩 欸 ,"
"吱 ,"
"同款 爸妈 ,"
"梅麻 吕 既 视感 ,"
"老父亲 的 大手 手 → ,"
"哈哈哈哈 走位 ,"
"帽子 惊人 ！ ！ ！ ！ ！ ！ ！ ！ ！ ,"
"帅哥 你 谁 ,"
"哈哈哈 ,"
"能 不能不 档 字幕 啊 ,"
"泪目 ,"
"本次 列车 开往 韦曲南 ,"
"这是 一个 中国 结 ,"
"免死 金白 ,"
"加 两个 痣 ,"
"赖凤焕 你 是 我 永远 的 朋友 ,"
"这个 猪 肯定 好吃 ,"
"王炸 警告 ！ ,"
"好好看 ,"
"正常 吧   ,"
"这 .... 这是 倒放 的 ？ ？ ？ ？ ？ ？ ,"
"钻裆功 ,"
"湖南 话 根本 没有 一个 标准 ,"
"我 在 宿舍楼 下 变成 了 光 ,"
"求 ,"
"刘青云 ,"
"干得 漂亮 ,"
"真 便宜 ,"
"安敢 在 此 饶舌 ,"
"水泥路 没 了 的 ， 是 个 狠 人 ,"
"蒺藜 嘎达 ,"
"座娘 ,"
"动不动 就要 烤鼠家 干嘛 ,"
"面码   我 想 死 你 了 ,"
"牛 逼 ！ ,"
"课本 里 又 有 多少 是 真的 呢 ？ ,"
"scp 基金会 介入 调查 ,"
"这 期 竟然 没有 王 河马 ？ ,"
"无意 点开   厄远 走开 ,"
"好 可爱 ， 最 喜欢 脸 圆圆的 了 ,"
"配图 好评 ,"
"可 吃 的 播放 量 ,"
"猫片 ,"
"真当 撕葱 不 上 逼 站 ,"
"这个 倒 是 好玩 ..... 但是 焊 电池 太 危险 了 ,"
"球球 我爱你 鸭 ！ ！ ！ ［ 斯莱特 林绿 ］ ,"
"325164 ,"
"不 ， 本子 王是 米 露 可 ,"
"战术 磨刀 ,"
"棒 ,"
"避孕套 吹 气球 ,"
"这 是 福 特级 海试 视频 ,"
"喜之狼 ,"
"345612 ,"
"坏掉 的 表情 ,"
"哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,"
"美食 播主 ,"
"眼睛 是 吧 ？ 砸 ！ ,"
"宽饭 警告 。 ,"
"好 心疼 ,"
"陕西人 表示 我 都 很 喜欢 吃 ,"
"x 谢谢 ,"
"有事 这首 ,"
"弹幕 从 后面 过去 的 ,"
"分哥 原地 起飞 ！ ！ ！ ,"
"臭 不要脸 日本 人 ,"
"好破 ,"
"我 爸妈 会 逼死 我 ,"
"交出 封面 ,"
"哈哈哈 哈哈笑 出 声 ,"
"你 死 了 ,"
"陈丹爽 看到 了 没 ,"
"好 ,"
"咸水 鸭 好吃 ,"
"我 最多能 在 这 住 半个 小时 ,"
"广东 人 表示 还 能 穿 夏装 ,"
"于个 屁 ,"
"祖籍 四川 的 表示 很 开心 的 看到 的 bo   和 bao ,"
"bgm   way   back   home ,"
"最后 这句 太 惊艳 了 ,"
"bgm : friends ,"
"劳资 正 吃饭 呢 ,"
"50 刀 30G 很 便宜 了 。 以前 加 的 朋友 的 家庭 套餐 ， 每个 月 都 得 66 刀 ， 才 2G 。 。 。 ,"
"粉墨 ！ ！ ！ 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊 ,"
"就是 呢 ,"
"再 低 一点 就 不会 让 油 溅 到 了 ,"
"十 美金 哈哈哈 ,"
"太爽了 吧 ,"
". ,"
"不辣 ,"
"无意 点开 ， 霉运 走开 ,"
"不了 ， 我 选择 住 在 沙滩 上 ,"
"永州 人 路过 ,"
"是 个 狼 人 ,"
"什么 鬼 ,"
"嘿嘿嘿 ,"
"万恶之源 ,"
"我 的 肉 ♂ 棒 ,"
"人才 啊 ,"
"我 也 是 的 ,"
"好 浮夸 ,"
弹幕 :   [
"山东 话 ， 泪目 了 ,"
"姨母 笑 都 收 不住 了 ,"
"好 饿 啊 ,"
"哈哈哈哈 哈哈哈 ,"
"小米 6 好评 ,"
"。   。 (   vv   ) ,"
"我信 你 个 鬼 ,"
"热一热 就 可以 喝 了 ,"
"第五 侦探 既视感 ,"
"你 没 小弟 ,"
"笑 着 笑 着 就 哭 了 ,"
"牙膏 弄 皮肤 上 ， 时间 久 了 会 变黑 啊 ,"
"小薇 薇 ， 看到 我 了 吗 … … 嘻嘻 ,"
"我 睡觉 就 很快 ， 差不多 想 睡 得 时候 三四分钟 就 能 睡着 ,"
"雷萨 ,"
"别碰 我 ,"
"你 以为 你 赚 了 ？ 一辈子 都 要 交税 。 ,"
"这瓜 是不是 免死 了 ,"
"农夫山泉 ， 讲究 ,"
"66666 ,"
"这 都 嫌 麻烦 可以 不吃 了 ,"
"林彦俊 ！ ,"
"2333333 ,"
"柱间 和 斑 笑 死 我 吧 ,"
"我 … 依 葫芦 画盆 怎么办 ？ ？ ,"
"不 ， 这样 才 对 ！ ！ ,"
"Bgm 韩语 歌 ？ ？ ,"
"无意 点开 ， 厄运 走开 ,"
"哈哈 ,"
"手刹 也 救 不了 你 了 ,"
"哈哈哈 哈哈哈 哈哈哈 嗝 哈哈 ,"
"真实 ,"
"果皇 橙 ,"
"锥栗 子 ,"
"激光炮 发射 ,"
"哈哈哈哈   四舍五入 等于 拜堂 ,"
"太 幸福 了 还 可以 对 家人 发脾气 ,"
"ace ,"
"我 还 以为 是 打 炉石 的 ,"
"听 这个 声音 外面 好 酥 啊 ,"
"水溅 跃 ！ ！ ！ ,"
"......... ,"
"中 分 大佬 : 大 轻功 · 千里 暮云 ! ! ,"
"根本 灭 不了 ,"
"卧槽 ,"
"看过 ,"
"（ ￢ ? ￢ ）   ,"
"真棒 ,"
"搞 ♂ 腚 ,"
"广告 ,"
"452163 的 那位 , 你 长 的 啥 样 啊 ? ? ? 跟个 猪 羔子 似的 就 要求 这个 那个 的 ,"
"777 ,"
"哈哈哈哈 哈哈哈 ,"
"沾 沾 喜气 ,"
"。 。 。 。 。 鸡皮疙瘩 起来 了 ,"
"我 也 抽筋 啦 ， 大没大 ！ _ ( : з 」 ∠ ) _ ,"
"先 素质 三连 ,"
"可能 是 训练 手艺 用 的 ,"
"光头 加爆击 抱树防 死握 ,"
"人生 一串 ,"
"魔鬼 魔鬼 ,"
"徐雅欣 看到 没 ？ ,"
"贵州 ,"
"咸 的 ,"
"你 怎么 穿着 品如 的 衣服 啊 ,"
"就 想养 一只 不会 胖 的 橘 猫 ,"
"血 赚 ,"
"陈梦莹 你 看到 了 吗 ,"
"小 哥哥 好棒 ， 关注 了 ,"
"说 魔方 的 呵呵 了 ,"
"杰瑞 好 可爱 啊 ,"
"卡   萨   斯   的   弯   火 ,"
"喜欢 白白 ,"
"林彦俊 哥哥 啊啊啊 啊啊啊 啊啊啊 ,"
"你 是 魔鬼 吗 ,"
"@ 狂风 桑 ,"
"同样 护犊子 没 毛病 ,"
"叫 得 好 甜 啊 ( ? ′ ? ` ? ) * ? ? * ,"
"这是 集王 啊 喂 ! ,"
"漂亮 警告 ,"
"兄弟 们 一定 天天开心 ！ ！ ,"
"好 可爱 ,"
"杰哥 不要 啊 ,"
"可能 是 被 烫 的 ,"
"转 起来 ,"
"洗 ,"
"摊主   华农 兄弟 ,"
"彭姐 走路 好 猛 哇 ,"
"没学过 这 篇文章 ,"
"一群 肛精 ,"
"小伙 露出 了 悲伤 的 口水 ,"
"隔壁 小孩 都 馋 哭 了 了 ,"
"就 扣图 ， 然后 重画 腿 ,"
"怒气 值 + 50 ,"
"皇帝 的 新 黄金 ,"
"我 也 以为 直接 切活 的 … … ,"
"因为 他 投币 了 ,"
"好巧 我 也 在 吃 牛排 qwq ,"
"莫 挨 老子 ,"
"花去 ,"
"好 心疼 ,"
"致死 没 问题 ,"
"黑 saber ,"
"小哥 好 可爱 ， 关注 了 哈哈 ,"
"激动 。 ,"
"对 对 对 ,"
"23333333333333333333 ,"
"哈哈哈哈 ,"
"你 能 懂 卑劣 和 恶劣 的 区别 吗 ？ 前面 的 ,"
"这么 多肉 ,"
"我 去 一般 是 为了 抢劫 ,"
"香菜 六六六 ,"
"海南 的 别 走 ， 带上 我 ,"
"啊 ！ 这个 肉 超级 好吃 啊 QAQ ,"
"冠军   我们 是 冠军 ,"
"我 想 骂 这个 大妈 但是 又 怕 被 封号 ， 所以 就 * 来 表示 ： * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * ,"
"我 擦 ， 这个 厉害 了 ,"
"五 六七 ！ ？ 好像 ！ ,"
"别 现眼 了 ， 普京 是 柔道 ,"
"给 我 哭 ！ ,"
"灵车 ,"
"难怪会 有 穷人 病 ,"
"我林 hhhh 太 可爱 了 吧 ,"
"666 ,"
"这 不是 蛋宝 吗 ,"
"沾 沾 喜气 ,"
"羡慕 口牙 好 ,"
"3 米 那么 短 ？ 逗我 呢 ,"
"孙悟空 这 名字 是 菩提 老祖 取 的 吧 ， 悟空 的 师父 ， 算了 搞 忘记 来 ,"
"哭 辽 ,"
"众所周知 ,"
"你 对 社会 里 的 其他人 没有 一丝 责任感 ， 你 个 死 圣父 ,"
"哈哈哈哈 ,"
"孙楠 唱 的 ？ ？ ,"
"为啥 没有 弹幕 。 。 ,"
"演 的 不错 ,"
"我 是 一个 没有 感情 的 杀手 ,"
"泪目 ,"
"要 被 你们 玩坏 了 ,"
"哈哈哈哈 ,"
"二刷 ,"
"拖拉机 ,"
"经典 湖南菜 香干 炒 腊肉 ,"
"卧槽 我们 学校 ,"
]
"正   的 是 魔鬼 吗 ？ ,"
"滑机 ,"
"无意 点开 ， 厄运 走开 ,"
"看样子 是 不 喜欢 女 的 ,"
"哈哈哈 哈哈哈 哈哈哈 哈哈哈 尿 一 裤子 ,"
"66666 ,"
"猪 ,"
"我 寻思 着 你们 上课 的 时候 也 不 爱 问 老师 教 的 东西 有 什么 用 啊 ,"
"不要 自责   现在 站 出来   还是 那么 勇敢 的 ,"
"七叔 ,"
"这个 真的 要 怀孕 … … ,"
"是 我 本人 ,"
"村霸 捡 板栗 ， 村民 敢怒不敢言 ,"
"我 想 认识 你 朋友 ！ ！ ！ ！ ,"
"装修 声 啊 哈哈哈哈 哈哈哈 哈哈哈 ,"
"魔鬼 ！ 哈哈哈 ↓ ,"
"沃尔沃 ， 气囊 悬挂 ,"
"假装 开心 哈哈哈 ,"
"怎么 变色 ,"
"哈哈哈 突然 膨胀 ,"
"是 有 gai 吗 ？ 听 着 有 他 的 声音 ,"
"好 适量 ,"
"233333 ,"
"干 爪子 ,"
"学个 锤子 ， 砸 ,"
"强行 解释 ， 无比 尴尬 ,"
"有点像 兔子 屎 ,"
"这个 鱼好 漂亮   不如 。 。 。 。 。 。 。 。 ,"
"哈哈哈 红红火火 恍恍惚惚 笑 死 了 ,"
"无意 点开 ， 厄运 走开 ,"
"哈哈哈 哈哈 ,"
"太短 了 ,"
"我 的 飞机 ,"
"吴亦凡 的 自重 ,"
"我 知道 ， 但是 我 从不 做 题 ， 做题 就 难受 ,"
"0.0 . ,"
"战歌 响起 ,"
"有 内 鬼 ， 交易 终止 ！ ！ ！ ,"
"油比 机器 贵 ,"
"好死不如 赖活 ,"
"王刚 师傅 第一次 展露出 了 笑容 ,"
"小丽 表示 很 慌 ,"
"233333 ,"
"6666666666666666 ,"
"剪刀手 即将 上线 ,"
"啊啊啊 ,"
"被 吓 得 啊 ,"
"受试者 敢 不 答应 ？ ,"
"厄运 走开 ,"
"我 武术 花刀 ,"
"祝 大爷 身体健康 ,"
"差点 提到 了 ,"
"？ ？ 包浆 不要 了 ？ ,"
"感觉 鸭子 没有 烤 透 ， 肉太柴 应该 火候 太 大 没有 烤 好 ,"
"真实 这 是 我 啦 ,"
"路 转粉 ,"
"哈哈哈 哈哈哈 哈哈哈 啊 哈哈哈 ,"
"boy ！ ,"
"233333 ,"
"快手 狗 ,"
"体重 限制 了 我 ,"
"雷电 法王 赛高 ,"
"Anne   Marie   Friends   ,"
"哈哈哈 哈哈哈 ， 太 可爱 了 吧 ,"
"口 区 ,"
"最 喜欢 甫 子 ！ ！ ,"
"真的 可以 吃 吗 ,"
"写 你 个 签 ， 砸 ！ ,"
"dxq ,"
"啊 啊 ,"
} {
"兄弟 情 呢 隔壁 的 ？ ？ ？ ？ ？ ,"
"好人 一生 平安 ,"
"分哥帅 啊 ,"
"@ 伊莉莎白 鼠 ,"
"我 女生 ， 初中 2 米 3 ,"
"23333333 ,"
"啊 这个 刘海 好好看 啊 ！ ,"
"扶弟 魔 ？ ,"
"离婚 吧 ,"
"这 首歌 当时 很 受欢迎 啊 ， 怎么 现在 这么 说 啊 ？ ,"
"秀 ！ ,"
"WE 微笑 ,"
"你好 骚 啊 ,"
"保熟 吗 ,"
"神探 伽利略 ,"
"沾 沾 喜气 ， 考上 好 高中 啊 ,"
"羡慕 双手 打蛋 ,"
"专业 划水 员 （ 滑稽 ） ,"
"我 也 不 喜欢 ,"
"无意 点开 ， 厄运 走开 ,"
"生日快乐 ,"
"这是 湖北 麻城 话 ,"
"幻想 蓝天白云   留下 了 非酋 的 泪水 ,"
"看见 我 打 1 ！ ,"
"我 靠 好 想 吃 ,"
"就是 色素 ， 正常 的 辣椒油 没 这样 的 ,"
"吃 着 泡面 看 阿 尤 吃香喝辣 哭哭 ,"
"兄妹 分开 住 ！ 一 晚 两个 人 一共 2w 起步 ,"
"我 一直 好奇 为什么 这么 多人 围观 却 不会 被 打中 ,"
"这段 爽炸 了 ！ ,"
"毕竟 只是 用来 炒作 的 工具 而已 ,"
"加不加 小苏打 ,"
"这里 选用 的 单位 是 土豪 ,"
"虎背熊腰 ,"
"哈哈哈哈 哈哈哈哈 ,"
"无意 点开   霉运 走开 ,"
"666 ,"
"可以 用拳 但是 主要 用脚 ,"
"性格 和 瞳姐 很 想   真的 真的 说 得 很 好 大部分 也 是 我 自己 最近 刚刚 总结 出来 的 感触 很深 ,"
"众所周知 ， 牙膏 除了 牙齿 都 能 洗 干净 ,"
"没有 一句 歌词 是 悟空 ， 可 每 一句 唱 的 就是 悟空 ,"
"吓死 了 ！ ,"
"想 吃 ,"
"我 ,"
"IG !   !   ! ,"
"李越 秋 请 你 看看 ！ ,"
"洗 屁股 啥 效果 ,"
"入戏 太深 ,"
"豆花 没跑 了 ,"
"我们 班上 有些 女孩子 就 用 我 名字 最后 一个 字 叠字 叫 ， 说实话 有点 恶心 ,"
"霉运 走开 ,"
"裤裆 辣仙根 ,"
"空屏 ？ ？ ？ 承包 ,"
]
"支持 up ！ ！ ！ ！ ,"
"美术 狗 哭 出声 ,"
"好吃 啊 ,"
"这么 可爱 怎么 忍心 吃 了 它 ≧ ﹏ ≦ 我要 中辣 的 ,"
"EXO 勇敢 飞 ， 爱丽永 相随 ,"
"【 粗鄙 之语 】 ,"
"给 禁言 的 管理员 上 香 ,"
"哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,"
"隔天 起来 脱胶 了 ,"
"哈哈哈 ， 过于 真实 ,"
"无情 的 女人 ,"
"宝蓝 ! ,"
"没错 你 聋 了 ,"
"突然 结束 ,"
"监护人 就算 了 ， 受试者 本人 ？ ？ ？ ？ ,"
"flag 啊 ,"
"BGM 好评 ！ ！ ！ ,"
"发条 弹幕 再 看 ,"
"一 窝子 锅盖 ,"
"无意 点开   厄运 走开 ,"
"我们 这里 叫 螺旋 丸 ,"
"我 就 喜欢 橘猫 ， 我家 世袭 橘猫 哈哈哈哈 ,"
"今天 山上 放 明火 ， 明年 所 里 来看 我 ,"
"还是 有 好人 的 ,"
"大 天狗 ？ ？ ？ ！ ！ ！ ,"
"牛顿 和 爱因斯坦 在 物理 阶 地位 差不多 的 ， 牛顿 还会 比 爱因斯坦 高 一点点 ,"
"普通话 好好 ,"
"发个 友善 的 弹幕 见证 一下 ,"
"大爷 是 杨文昊 ,"
"秃头 姐妹花 ,"
"人均 两百 刀 。 。 。 ,"
"我 的 还要 ,"
"干得 漂亮 ， 小 哥哥 ,"
"别 天神 ? 光芒 ！ ,"
"你 号 没 了 ,"
"大家 好 ， 我 是 Tyrese ,"
"这个 姐姐 在 好多 店铺 都 拍 过 啊 ,"
"拿 去 河邊 烤 好吃 點 ,"
"嘤 嘤 嘤 ,"
"我 居然 在 吹 橡皮 屑 ， 疯 了 疯 了 ,"
"你 是 魔鬼 吗 ？ ！ ,"
"一共 9 根 ， 虫子 数约 144 只 ,"
"一等 分和六等分 ,"
"都 搜过 ,"
"君 の 指 の 間 に 躍動 す る 電光 は 私 の 一生 不 変 の 信仰 だ ,"
"233333333333 ,"
"哈哈哈哈 哈哈哈哈 ,"
"音乐 童年 啊 ,"
"厄运 走开 ,"
"好长 ,"
"喔 阿 ， 我 完 了 ！ ,"
"想 吃 想 吃 ,"
"汽枪 ,"
"真实 ,"
"i ,"
"华农 ： 请问 家属 要 烤 几 成熟 ,"
"安排 安排 ,"
"为何 我 的 弹幕 被 挡住 了 ,"
"京东 搜 大红门 就 有 ， 再说 一遍 ,"
"哇 靠 。 这个 人 我 也 拍 过 ！ ！ ！ ！ ！ ！ ,"
"有些 鸡 注定 活在 回忆 里 ,"
"我 是 人名 + 生日 哈哈 ,"
"大学 霞 ! ,"
"民主 ,"
"遭受 光粒 攻击 的 地球 ,"
"什么 是 锅气   锅 （ gu ō ） 的 气 （ q ì ） what ？ ,"
"伊 ,"
"姑姑 的 乌龟 刚刚 死 了 ， 然后 被 她 妈妈 煮 了 ,"
